id,Motivation_Level,Exam_Score,percent
5238,Medium,67,0.43627005752346354
5255,Medium,67,0.43627005752346354
5257,Low,67,0.43627005752346354
5266,Low,67,0.43627005752346354
5268,Medium,67,0.43627005752346354
5287,High,67,0.43627005752346354
5290,High,67,0.43627005752346354
5293,Medium,67,0.43627005752346354
5299,Low,67,0.43627005752346354
5301,High,67,0.43627005752346354
5315,High,67,0.43627005752346354
5317,High,67,0.43627005752346354
5318,Medium,67,0.43627005752346354
5325,High,67,0.43627005752346354
5329,Medium,67,0.43627005752346354
5334,Medium,67,0.43627005752346354
5342,Medium,67,0.43627005752346354
5360,Medium,67,0.43627005752346354
5381,High,67,0.43627005752346354
5382,Medium,67,0.43627005752346354
5402,Medium,67,0.43627005752346354
5415,Low,67,0.43627005752346354
5417,High,67,0.43627005752346354
5428,High,67,0.43627005752346354
5440,Medium,67,0.43627005752346354
5443,Medium,67,0.43627005752346354
5447,Low,67,0.43627005752346354
5453,Low,67,0.43627005752346354
5456,High,67,0.43627005752346354
5482,Low,67,0.43627005752346354
5483,Low,67,0.43627005752346354
5488,Medium,67,0.43627005752346354
5497,Low,67,0.43627005752346354
5503,High,67,0.43627005752346354
5519,High,67,0.43627005752346354
5530,Medium,67,0.43627005752346354
5531,Medium,67,0.43627005752346354
5533,Low,67,0.43627005752346354
5539,Low,67,0.43627005752346354
5545,Low,67,0.43627005752346354
5558,Medium,67,0.43627005752346354
5572,Medium,67,0.43627005752346354
5575,Medium,67,0.43627005752346354
5582,Low,67,0.43627005752346354
5584,Medium,67,0.43627005752346354
5599,High,67,0.43627005752346354
5607,Low,67,0.43627005752346354
5608,High,67,0.43627005752346354
5612,Medium,67,0.43627005752346354
5614,High,67,0.43627005752346354
5622,Medium,67,0.43627005752346354
5642,Medium,67,0.43627005752346354
5646,Medium,67,0.43627005752346354
5657,Medium,67,0.43627005752346354
5661,Low,67,0.43627005752346354
5664,High,67,0.43627005752346354
5667,Medium,67,0.43627005752346354
5690,High,67,0.43627005752346354
5695,Medium,67,0.43627005752346354
5696,Medium,67,0.43627005752346354
5704,Medium,67,0.43627005752346354
5711,Low,67,0.43627005752346354
5712,High,67,0.43627005752346354
5738,High,67,0.43627005752346354
5743,Medium,67,0.43627005752346354
5748,Medium,67,0.43627005752346354
5749,Medium,67,0.43627005752346354
5753,Medium,67,0.43627005752346354
5756,Medium,67,0.43627005752346354
5766,Medium,67,0.43627005752346354
5775,High,67,0.43627005752346354
5777,Medium,67,0.43627005752346354
5801,High,67,0.43627005752346354
5842,High,67,0.43627005752346354
5855,Low,67,0.43627005752346354
5883,Low,67,0.43627005752346354
5913,Medium,67,0.43627005752346354
5921,High,67,0.43627005752346354
5927,Low,67,0.43627005752346354
5968,Medium,67,0.43627005752346354
5986,Low,67,0.43627005752346354
5987,Low,67,0.43627005752346354
5989,Medium,67,0.43627005752346354
6043,Medium,67,0.43627005752346354
6051,Medium,67,0.43627005752346354
6052,High,67,0.43627005752346354
6062,Medium,67,0.43627005752346354
6072,Medium,67,0.43627005752346354
6087,Medium,67,0.43627005752346354
6088,Medium,67,0.43627005752346354
6090,High,67,0.43627005752346354
6106,High,67,0.43627005752346354
6108,High,67,0.43627005752346354
6116,High,67,0.43627005752346354
6131,Medium,67,0.43627005752346354
6132,Low,67,0.43627005752346354
6140,Medium,67,0.43627005752346354
6141,High,67,0.43627005752346354
6153,High,67,0.43627005752346354
6158,Low,67,0.43627005752346354
6160,Medium,67,0.43627005752346354
6164,Medium,67,0.43627005752346354
6168,Medium,67,0.43627005752346354
6171,Low,67,0.43627005752346354
6172,Medium,67,0.43627005752346354
6173,Low,67,0.43627005752346354
6174,Medium,67,0.43627005752346354
6180,Medium,67,0.43627005752346354
6186,Medium,67,0.43627005752346354
6190,Low,67,0.43627005752346354
6223,Medium,67,0.43627005752346354
6248,Low,67,0.43627005752346354
6261,Medium,67,0.43627005752346354
6262,Medium,67,0.43627005752346354
6269,Medium,67,0.43627005752346354
6271,Medium,67,0.43627005752346354
6291,High,67,0.43627005752346354
6298,Medium,67,0.43627005752346354
6316,Medium,67,0.43627005752346354
6320,High,67,0.43627005752346354
6321,Low,67,0.43627005752346354
6329,Medium,67,0.43627005752346354
6330,Low,67,0.43627005752346354
6363,Medium,67,0.43627005752346354
6401,High,67,0.43627005752346354
6413,Medium,67,0.43627005752346354
6426,Medium,67,0.43627005752346354
6434,High,67,0.43627005752346354
6468,Medium,67,0.43627005752346354
6470,Medium,67,0.43627005752346354
6474,Medium,67,0.43627005752346354
6490,Low,67,0.43627005752346354
6493,Medium,67,0.43627005752346354
6504,High,67,0.43627005752346354
6505,Low,67,0.43627005752346354
6510,High,67,0.43627005752346354
6521,Medium,67,0.43627005752346354
6528,Medium,67,0.43627005752346354
6536,High,67,0.43627005752346354
6556,Medium,67,0.43627005752346354
6562,Medium,67,0.43627005752346354
6580,Medium,67,0.43627005752346354
6582,Medium,67,0.43627005752346354
6588,High,67,0.43627005752346354
6601,Medium,67,0.43627005752346354
11,Medium,68,0.5448077505298213
35,Medium,68,0.5448077505298213
45,Low,68,0.5448077505298213
47,Medium,68,0.5448077505298213
49,Low,68,0.5448077505298213
60,Medium,68,0.5448077505298213
63,High,68,0.5448077505298213
66,Medium,68,0.5448077505298213
77,Medium,68,0.5448077505298213
90,Low,68,0.5448077505298213
96,Medium,68,0.5448077505298213
98,Low,68,0.5448077505298213
121,High,68,0.5448077505298213
125,Medium,68,0.5448077505298213
130,Low,68,0.5448077505298213
138,Medium,68,0.5448077505298213
139,High,68,0.5448077505298213
148,Medium,68,0.5448077505298213
153,Low,68,0.5448077505298213
155,Medium,68,0.5448077505298213
156,Medium,68,0.5448077505298213
175,Medium,68,0.5448077505298213
203,Medium,68,0.5448077505298213
209,Medium,68,0.5448077505298213
217,Medium,68,0.5448077505298213
220,Low,68,0.5448077505298213
227,Low,68,0.5448077505298213
244,Medium,68,0.5448077505298213
247,Medium,68,0.5448077505298213
253,Medium,68,0.5448077505298213
281,Medium,68,0.5448077505298213
285,Medium,68,0.5448077505298213
289,High,68,0.5448077505298213
296,Low,68,0.5448077505298213
317,Medium,68,0.5448077505298213
319,Medium,68,0.5448077505298213
322,High,68,0.5448077505298213
326,Low,68,0.5448077505298213
336,Medium,68,0.5448077505298213
355,Medium,68,0.5448077505298213
361,Low,68,0.5448077505298213
367,Medium,68,0.5448077505298213
375,High,68,0.5448077505298213
384,High,68,0.5448077505298213
385,Low,68,0.5448077505298213
388,Medium,68,0.5448077505298213
395,Medium,68,0.5448077505298213
416,Low,68,0.5448077505298213
421,High,68,0.5448077505298213
437,Medium,68,0.5448077505298213
445,Medium,68,0.5448077505298213
447,Medium,68,0.5448077505298213
451,Medium,68,0.5448077505298213
456,Medium,68,0.5448077505298213
481,Medium,68,0.5448077505298213
485,Medium,68,0.5448077505298213
489,High,68,0.5448077505298213
501,Low,68,0.5448077505298213
510,Low,68,0.5448077505298213
513,Medium,68,0.5448077505298213
517,Low,68,0.5448077505298213
528,Medium,68,0.5448077505298213
529,Low,68,0.5448077505298213
540,Medium,68,0.5448077505298213
545,High,68,0.5448077505298213
548,Low,68,0.5448077505298213
560,Low,68,0.5448077505298213
572,Low,68,0.5448077505298213
573,Medium,68,0.5448077505298213
592,Low,68,0.5448077505298213
593,Low,68,0.5448077505298213
595,High,68,0.5448077505298213
608,Medium,68,0.5448077505298213
618,Low,68,0.5448077505298213
623,Low,68,0.5448077505298213
639,Medium,68,0.5448077505298213
648,Medium,68,0.5448077505298213
652,Low,68,0.5448077505298213
657,Low,68,0.5448077505298213
726,Medium,68,0.5448077505298213
730,Low,68,0.5448077505298213
732,Medium,68,0.5448077505298213
734,Medium,68,0.5448077505298213
746,Low,68,0.5448077505298213
757,Low,68,0.5448077505298213
760,Medium,68,0.5448077505298213
762,Medium,68,0.5448077505298213
774,Low,68,0.5448077505298213
788,Medium,68,0.5448077505298213
792,Medium,68,0.5448077505298213
804,Medium,68,0.5448077505298213
809,Medium,68,0.5448077505298213
810,Medium,68,0.5448077505298213
817,High,68,0.5448077505298213
819,Low,68,0.5448077505298213
826,Medium,68,0.5448077505298213
829,Low,68,0.5448077505298213
845,Low,68,0.5448077505298213
849,Medium,68,0.5448077505298213
852,Medium,68,0.5448077505298213
856,Medium,68,0.5448077505298213
860,High,68,0.5448077505298213
864,High,68,0.5448077505298213
874,High,68,0.5448077505298213
875,Medium,68,0.5448077505298213
893,Low,68,0.5448077505298213
897,Medium,68,0.5448077505298213
898,Medium,68,0.5448077505298213
910,Medium,68,0.5448077505298213
912,High,68,0.5448077505298213
918,Medium,68,0.5448077505298213
927,High,68,0.5448077505298213
929,Medium,68,0.5448077505298213
941,High,68,0.5448077505298213
943,Low,68,0.5448077505298213
944,Medium,68,0.5448077505298213
945,Low,68,0.5448077505298213
950,Low,68,0.5448077505298213
964,High,68,0.5448077505298213
980,Medium,68,0.5448077505298213
1015,High,68,0.5448077505298213
1023,Medium,68,0.5448077505298213
1024,Low,68,0.5448077505298213
1033,Low,68,0.5448077505298213
1038,High,68,0.5448077505298213
1039,Low,68,0.5448077505298213
1049,Medium,68,0.5448077505298213
1059,Medium,68,0.5448077505298213
1061,Medium,68,0.5448077505298213
1063,Medium,68,0.5448077505298213
1096,Medium,68,0.5448077505298213
1105,Low,68,0.5448077505298213
1113,Medium,68,0.5448077505298213
1122,Medium,68,0.5448077505298213
1144,Low,68,0.5448077505298213
1150,Medium,68,0.5448077505298213
1174,Medium,68,0.5448077505298213
1186,High,68,0.5448077505298213
1189,High,68,0.5448077505298213
1207,Low,68,0.5448077505298213
1212,Medium,68,0.5448077505298213
1215,Low,68,0.5448077505298213
1222,High,68,0.5448077505298213
1227,Low,68,0.5448077505298213
1244,Medium,68,0.5448077505298213
1249,Medium,68,0.5448077505298213
1252,Low,68,0.5448077505298213
1258,Low,68,0.5448077505298213
1271,Low,68,0.5448077505298213
1272,Medium,68,0.5448077505298213
1275,Medium,68,0.5448077505298213
1277,Low,68,0.5448077505298213
1281,Medium,68,0.5448077505298213
1283,Medium,68,0.5448077505298213
1292,Low,68,0.5448077505298213
1309,Low,68,0.5448077505298213
1315,Low,68,0.5448077505298213
1330,Low,68,0.5448077505298213
1343,Low,68,0.5448077505298213
1350,Low,68,0.5448077505298213
1357,High,68,0.5448077505298213
1361,Low,68,0.5448077505298213
1366,Medium,68,0.5448077505298213
1386,Medium,68,0.5448077505298213
1389,Medium,68,0.5448077505298213
1407,Low,68,0.5448077505298213
1417,Low,68,0.5448077505298213
1436,Low,68,0.5448077505298213
1441,Medium,68,0.5448077505298213
1460,Medium,68,0.5448077505298213
1472,Medium,68,0.5448077505298213
1478,High,68,0.5448077505298213
1479,Medium,68,0.5448077505298213
1486,High,68,0.5448077505298213
1505,Medium,68,0.5448077505298213
1507,Medium,68,0.5448077505298213
1512,High,68,0.5448077505298213
1516,Low,68,0.5448077505298213
1520,Medium,68,0.5448077505298213
1521,Low,68,0.5448077505298213
1543,Medium,68,0.5448077505298213
1551,Medium,68,0.5448077505298213
1556,High,68,0.5448077505298213
1565,Low,68,0.5448077505298213
1578,High,68,0.5448077505298213
1590,High,68,0.5448077505298213
1595,Medium,68,0.5448077505298213
1603,Medium,68,0.5448077505298213
1615,High,68,0.5448077505298213
1635,Low,68,0.5448077505298213
1648,High,68,0.5448077505298213
1668,Low,68,0.5448077505298213
1669,Low,68,0.5448077505298213
1683,Medium,68,0.5448077505298213
1685,Low,68,0.5448077505298213
1691,Medium,68,0.5448077505298213
1697,Low,68,0.5448077505298213
1717,Low,68,0.5448077505298213
1719,Medium,68,0.5448077505298213
1721,Medium,68,0.5448077505298213
1724,High,68,0.5448077505298213
1741,High,68,0.5448077505298213
1750,Medium,68,0.5448077505298213
1753,Low,68,0.5448077505298213
1763,High,68,0.5448077505298213
1794,High,68,0.5448077505298213
1795,Medium,68,0.5448077505298213
1799,Medium,68,0.5448077505298213
1802,High,68,0.5448077505298213
1804,High,68,0.5448077505298213
1810,Medium,68,0.5448077505298213
1821,Low,68,0.5448077505298213
1824,Medium,68,0.5448077505298213
1828,High,68,0.5448077505298213
1832,Medium,68,0.5448077505298213
1841,Medium,68,0.5448077505298213
1854,Low,68,0.5448077505298213
1856,High,68,0.5448077505298213
1857,Medium,68,0.5448077505298213
1873,High,68,0.5448077505298213
1897,High,68,0.5448077505298213
1899,High,68,0.5448077505298213
1903,Medium,68,0.5448077505298213
1932,High,68,0.5448077505298213
1933,Low,68,0.5448077505298213
1946,Medium,68,0.5448077505298213
1952,Medium,68,0.5448077505298213
1954,Medium,68,0.5448077505298213
1960,High,68,0.5448077505298213
1961,Low,68,0.5448077505298213
1970,Low,68,0.5448077505298213
1982,Medium,68,0.5448077505298213
1987,Medium,68,0.5448077505298213
1993,High,68,0.5448077505298213
2001,Low,68,0.5448077505298213
2002,Medium,68,0.5448077505298213
2017,Medium,68,0.5448077505298213
2034,Medium,68,0.5448077505298213
2038,Medium,68,0.5448077505298213
2051,Low,68,0.5448077505298213
2078,Medium,68,0.5448077505298213
2080,Medium,68,0.5448077505298213
2083,Medium,68,0.5448077505298213
2096,Low,68,0.5448077505298213
2098,Medium,68,0.5448077505298213
2113,Low,68,0.5448077505298213
2124,High,68,0.5448077505298213
2132,Low,68,0.5448077505298213
2134,High,68,0.5448077505298213
2155,High,68,0.5448077505298213
2163,Low,68,0.5448077505298213
2168,Medium,68,0.5448077505298213
2174,High,68,0.5448077505298213
2182,Medium,68,0.5448077505298213
2197,High,68,0.5448077505298213
2205,Medium,68,0.5448077505298213
2226,Low,68,0.5448077505298213
2228,High,68,0.5448077505298213
2240,Medium,68,0.5448077505298213
2268,High,68,0.5448077505298213
2281,Medium,68,0.5448077505298213
2283,Low,68,0.5448077505298213
2304,High,68,0.5448077505298213
2318,Medium,68,0.5448077505298213
2321,Medium,68,0.5448077505298213
2335,Medium,68,0.5448077505298213
2336,Medium,68,0.5448077505298213
2337,High,68,0.5448077505298213
2343,Medium,68,0.5448077505298213
2349,Low,68,0.5448077505298213
2362,High,68,0.5448077505298213
2366,Medium,68,0.5448077505298213
2385,Medium,68,0.5448077505298213
2394,Low,68,0.5448077505298213
2400,High,68,0.5448077505298213
2408,High,68,0.5448077505298213
2425,Low,68,0.5448077505298213
2428,Medium,68,0.5448077505298213
2435,Low,68,0.5448077505298213
2437,High,68,0.5448077505298213
2441,Medium,68,0.5448077505298213
2450,Medium,68,0.5448077505298213
2451,Medium,68,0.5448077505298213
2453,Low,68,0.5448077505298213
2455,Medium,68,0.5448077505298213
2461,Medium,68,0.5448077505298213
2463,Low,68,0.5448077505298213
2464,Low,68,0.5448077505298213
2470,Low,68,0.5448077505298213
2479,Medium,68,0.5448077505298213
2487,Medium,68,0.5448077505298213
2508,Medium,68,0.5448077505298213
2519,Medium,68,0.5448077505298213
2538,Medium,68,0.5448077505298213
2540,Medium,68,0.5448077505298213
2544,Medium,68,0.5448077505298213
2570,Medium,68,0.5448077505298213
2571,Medium,68,0.5448077505298213
2577,Medium,68,0.5448077505298213
2588,Medium,68,0.5448077505298213
2604,Medium,68,0.5448077505298213
2606,High,68,0.5448077505298213
2617,Low,68,0.5448077505298213
2620,Medium,68,0.5448077505298213
2621,Medium,68,0.5448077505298213
2623,Medium,68,0.5448077505298213
2631,Medium,68,0.5448077505298213
2634,Medium,68,0.5448077505298213
2644,Medium,68,0.5448077505298213
2645,High,68,0.5448077505298213
2646,Low,68,0.5448077505298213
2647,Medium,68,0.5448077505298213
2651,Low,68,0.5448077505298213
2656,Medium,68,0.5448077505298213
2658,Low,68,0.5448077505298213
2679,High,68,0.5448077505298213
2680,Low,68,0.5448077505298213
2704,High,68,0.5448077505298213
2718,Low,68,0.5448077505298213
2729,Medium,68,0.5448077505298213
2732,Medium,68,0.5448077505298213
2735,Medium,68,0.5448077505298213
2741,Medium,68,0.5448077505298213
2759,High,68,0.5448077505298213
2763,High,68,0.5448077505298213
2779,Low,68,0.5448077505298213
2795,Medium,68,0.5448077505298213
2814,High,68,0.5448077505298213
2817,Medium,68,0.5448077505298213
2825,Medium,68,0.5448077505298213
2827,Low,68,0.5448077505298213
2848,High,68,0.5448077505298213
2857,High,68,0.5448077505298213
2863,Low,68,0.5448077505298213
2880,High,68,0.5448077505298213
2891,High,68,0.5448077505298213
2900,Low,68,0.5448077505298213
2901,Medium,68,0.5448077505298213
2903,Medium,68,0.5448077505298213
2904,Medium,68,0.5448077505298213
2909,Medium,68,0.5448077505298213
2919,Medium,68,0.5448077505298213
2923,Medium,68,0.5448077505298213
2927,Low,68,0.5448077505298213
2928,Medium,68,0.5448077505298213
2929,Low,68,0.5448077505298213
2965,Low,68,0.5448077505298213
2998,High,68,0.5448077505298213
3015,Medium,68,0.5448077505298213
3030,Medium,68,0.5448077505298213
3034,Medium,68,0.5448077505298213
3035,Low,68,0.5448077505298213
3042,Medium,68,0.5448077505298213
3043,Low,68,0.5448077505298213
3056,Medium,68,0.5448077505298213
3062,Medium,68,0.5448077505298213
3067,High,68,0.5448077505298213
3068,Medium,68,0.5448077505298213
3093,Low,68,0.5448077505298213
3097,Medium,68,0.5448077505298213
3098,Medium,68,0.5448077505298213
3102,Low,68,0.5448077505298213
3108,Medium,68,0.5448077505298213
3115,Medium,68,0.5448077505298213
3128,Medium,68,0.5448077505298213
3139,High,68,0.5448077505298213
3145,Medium,68,0.5448077505298213
3149,High,68,0.5448077505298213
3154,High,68,0.5448077505298213
3155,Medium,68,0.5448077505298213
3157,Medium,68,0.5448077505298213
3162,Low,68,0.5448077505298213
3163,High,68,0.5448077505298213
3171,Medium,68,0.5448077505298213
3179,Low,68,0.5448077505298213
3181,Medium,68,0.5448077505298213
3204,Low,68,0.5448077505298213
3226,High,68,0.5448077505298213
3246,Medium,68,0.5448077505298213
3247,Low,68,0.5448077505298213
3269,Low,68,0.5448077505298213
3270,Medium,68,0.5448077505298213
3276,Low,68,0.5448077505298213
3288,High,68,0.5448077505298213
3289,High,68,0.5448077505298213
3297,Medium,68,0.5448077505298213
3303,High,68,0.5448077505298213
3307,Medium,68,0.5448077505298213
3316,Low,68,0.5448077505298213
3318,Low,68,0.5448077505298213
3332,High,68,0.5448077505298213
3341,Medium,68,0.5448077505298213
3344,High,68,0.5448077505298213
3347,Medium,68,0.5448077505298213
3359,Low,68,0.5448077505298213
3381,Low,68,0.5448077505298213
3394,Medium,68,0.5448077505298213
3396,Medium,68,0.5448077505298213
3400,Medium,68,0.5448077505298213
3405,High,68,0.5448077505298213
3410,Medium,68,0.5448077505298213
3413,Medium,68,0.5448077505298213
3428,Low,68,0.5448077505298213
3430,Medium,68,0.5448077505298213
3436,Low,68,0.5448077505298213
3456,Medium,68,0.5448077505298213
3469,Medium,68,0.5448077505298213
3473,Medium,68,0.5448077505298213
3474,Medium,68,0.5448077505298213
3480,Low,68,0.5448077505298213
3485,Low,68,0.5448077505298213
3501,Medium,68,0.5448077505298213
3512,High,68,0.5448077505298213
3517,Medium,68,0.5448077505298213
3518,Medium,68,0.5448077505298213
3519,Medium,68,0.5448077505298213
3532,Low,68,0.5448077505298213
3545,Low,68,0.5448077505298213
3548,Medium,68,0.5448077505298213
3559,Low,68,0.5448077505298213
3584,High,68,0.5448077505298213
3595,Medium,68,0.5448077505298213
3607,Medium,68,0.5448077505298213
3608,Medium,68,0.5448077505298213
3610,High,68,0.5448077505298213
3615,Medium,68,0.5448077505298213
3625,Low,68,0.5448077505298213
3633,Medium,68,0.5448077505298213
3641,Medium,68,0.5448077505298213
3643,Medium,68,0.5448077505298213
3644,Medium,68,0.5448077505298213
3645,Low,68,0.5448077505298213
3649,Low,68,0.5448077505298213
3653,Medium,68,0.5448077505298213
3659,Medium,68,0.5448077505298213
3663,Medium,68,0.5448077505298213
3673,Medium,68,0.5448077505298213
3677,Low,68,0.5448077505298213
3685,Medium,68,0.5448077505298213
3686,High,68,0.5448077505298213
3688,Low,68,0.5448077505298213
3698,Medium,68,0.5448077505298213
3704,Medium,68,0.5448077505298213
3739,Low,68,0.5448077505298213
3747,High,68,0.5448077505298213
3748,Medium,68,0.5448077505298213
3758,High,68,0.5448077505298213
3761,Medium,68,0.5448077505298213
3769,Medium,68,0.5448077505298213
3771,Medium,68,0.5448077505298213
3772,Low,68,0.5448077505298213
3776,Low,68,0.5448077505298213
3780,High,68,0.5448077505298213
3782,Medium,68,0.5448077505298213
3784,Low,68,0.5448077505298213
3788,Medium,68,0.5448077505298213
3804,High,68,0.5448077505298213
3806,Medium,68,0.5448077505298213
3807,Low,68,0.5448077505298213
3819,High,68,0.5448077505298213
3822,Medium,68,0.5448077505298213
3826,Medium,68,0.5448077505298213
3834,Medium,68,0.5448077505298213
3835,Medium,68,0.5448077505298213
3839,Medium,68,0.5448077505298213
3847,Medium,68,0.5448077505298213
3848,Low,68,0.5448077505298213
3861,Low,68,0.5448077505298213
3864,Medium,68,0.5448077505298213
3873,Medium,68,0.5448077505298213
3884,Low,68,0.5448077505298213
3888,Medium,68,0.5448077505298213
3891,Medium,68,0.5448077505298213
3904,Medium,68,0.5448077505298213
3915,Medium,68,0.5448077505298213
3941,Low,68,0.5448077505298213
3943,Medium,68,0.5448077505298213
3947,Low,68,0.5448077505298213
3959,Medium,68,0.5448077505298213
3966,Medium,68,0.5448077505298213
3973,Medium,68,0.5448077505298213
3986,High,68,0.5448077505298213
4000,Low,68,0.5448077505298213
4009,Low,68,0.5448077505298213
4011,Low,68,0.5448077505298213
4030,High,68,0.5448077505298213
4035,Medium,68,0.5448077505298213
4037,Medium,68,0.5448077505298213
4047,High,68,0.5448077505298213
4059,Medium,68,0.5448077505298213
4061,Medium,68,0.5448077505298213
4117,Medium,68,0.5448077505298213
4120,Medium,68,0.5448077505298213
4123,High,68,0.5448077505298213
4133,Medium,68,0.5448077505298213
4159,High,68,0.5448077505298213
4166,Medium,68,0.5448077505298213
4167,High,68,0.5448077505298213
4207,Medium,68,0.5448077505298213
4213,Medium,68,0.5448077505298213
4216,Medium,68,0.5448077505298213
4227,Medium,68,0.5448077505298213
4230,Low,68,0.5448077505298213
4234,Medium,68,0.5448077505298213
4249,Low,68,0.5448077505298213
4251,Medium,68,0.5448077505298213
4252,Medium,68,0.5448077505298213
4254,Medium,68,0.5448077505298213
4259,Low,68,0.5448077505298213
4286,Medium,68,0.5448077505298213
4297,Medium,68,0.5448077505298213
4301,Medium,68,0.5448077505298213
4308,Medium,68,0.5448077505298213
4309,Medium,68,0.5448077505298213
4349,Medium,68,0.5448077505298213
4350,Low,68,0.5448077505298213
4353,Medium,68,0.5448077505298213
4359,Medium,68,0.5448077505298213
4365,Low,68,0.5448077505298213
4368,Low,68,0.5448077505298213
4370,Medium,68,0.5448077505298213
4382,Medium,68,0.5448077505298213
4385,High,68,0.5448077505298213
4386,Low,68,0.5448077505298213
4389,Medium,68,0.5448077505298213
4403,Medium,68,0.5448077505298213
4407,Low,68,0.5448077505298213
4410,Medium,68,0.5448077505298213
4428,Low,68,0.5448077505298213
4445,High,68,0.5448077505298213
4451,Low,68,0.5448077505298213
4456,Medium,68,0.5448077505298213
4474,High,68,0.5448077505298213
4476,Medium,68,0.5448077505298213
4478,High,68,0.5448077505298213
4483,Medium,68,0.5448077505298213
4488,Medium,68,0.5448077505298213
4491,Medium,68,0.5448077505298213
4516,Medium,68,0.5448077505298213
4518,Medium,68,0.5448077505298213
4521,Medium,68,0.5448077505298213
4526,High,68,0.5448077505298213
4533,Low,68,0.5448077505298213
4535,High,68,0.5448077505298213
4539,Low,68,0.5448077505298213
4545,Medium,68,0.5448077505298213
4556,Medium,68,0.5448077505298213
4557,Low,68,0.5448077505298213
4565,Medium,68,0.5448077505298213
4568,Medium,68,0.5448077505298213
4599,Medium,68,0.5448077505298213
4607,Medium,68,0.5448077505298213
4611,Low,68,0.5448077505298213
4623,High,68,0.5448077505298213
4630,High,68,0.5448077505298213
4633,Medium,68,0.5448077505298213
4648,Medium,68,0.5448077505298213
4668,Low,68,0.5448077505298213
4670,High,68,0.5448077505298213
4674,High,68,0.5448077505298213
4680,Medium,68,0.5448077505298213
4684,High,68,0.5448077505298213
4688,Medium,68,0.5448077505298213
4707,Low,68,0.5448077505298213
4717,Medium,68,0.5448077505298213
4721,Medium,68,0.5448077505298213
4725,Medium,68,0.5448077505298213
4734,Medium,68,0.5448077505298213
4738,Medium,68,0.5448077505298213
4773,Medium,68,0.5448077505298213
4777,Medium,68,0.5448077505298213
4782,Low,68,0.5448077505298213
4785,Medium,68,0.5448077505298213
4787,Medium,68,0.5448077505298213
4790,Medium,68,0.5448077505298213
4804,Medium,68,0.5448077505298213
4818,Medium,68,0.5448077505298213
4821,Medium,68,0.5448077505298213
4832,Low,68,0.5448077505298213
4852,High,68,0.5448077505298213
4860,Medium,68,0.5448077505298213
4861,High,68,0.5448077505298213
4874,Medium,68,0.5448077505298213
4881,High,68,0.5448077505298213
4887,High,68,0.5448077505298213
4896,Medium,68,0.5448077505298213
4913,Low,68,0.5448077505298213
4920,Medium,68,0.5448077505298213
4921,Medium,68,0.5448077505298213
4933,High,68,0.5448077505298213
4934,Low,68,0.5448077505298213
4939,Medium,68,0.5448077505298213
4949,Medium,68,0.5448077505298213
4957,Low,68,0.5448077505298213
4960,Low,68,0.5448077505298213
4969,High,68,0.5448077505298213
4976,High,68,0.5448077505298213
4979,Low,68,0.5448077505298213
4981,Medium,68,0.5448077505298213
4982,Low,68,0.5448077505298213
5004,Low,68,0.5448077505298213
5007,High,68,0.5448077505298213
5008,Medium,68,0.5448077505298213
5012,Medium,68,0.5448077505298213
5020,High,68,0.5448077505298213
5030,Medium,68,0.5448077505298213
5031,Medium,68,0.5448077505298213
5054,High,68,0.5448077505298213
5059,Medium,68,0.5448077505298213
5068,Low,68,0.5448077505298213
5082,Low,68,0.5448077505298213
5086,High,68,0.5448077505298213
5097,Medium,68,0.5448077505298213
5107,Medium,68,0.5448077505298213
5118,High,68,0.5448077505298213
5124,Low,68,0.5448077505298213
5128,Low,68,0.5448077505298213
5133,High,68,0.5448077505298213
5139,Medium,68,0.5448077505298213
5141,Low,68,0.5448077505298213
5154,Low,68,0.5448077505298213
5156,High,68,0.5448077505298213
5161,Medium,68,0.5448077505298213
5183,Medium,68,0.5448077505298213
5191,Medium,68,0.5448077505298213
5193,Medium,68,0.5448077505298213
5202,Low,68,0.5448077505298213
5241,Low,68,0.5448077505298213
5244,Medium,68,0.5448077505298213
5252,Medium,68,0.5448077505298213
5256,Medium,68,0.5448077505298213
5258,High,68,0.5448077505298213
5261,Low,68,0.5448077505298213
5297,High,68,0.5448077505298213
5305,Medium,68,0.5448077505298213
5321,High,68,0.5448077505298213
5367,Medium,68,0.5448077505298213
5389,Medium,68,0.5448077505298213
5407,Medium,68,0.5448077505298213
5413,Medium,68,0.5448077505298213
5427,Medium,68,0.5448077505298213
5429,Low,68,0.5448077505298213
5435,Medium,68,0.5448077505298213
5445,Low,68,0.5448077505298213
5449,Medium,68,0.5448077505298213
5457,Medium,68,0.5448077505298213
5459,Medium,68,0.5448077505298213
5462,Medium,68,0.5448077505298213
5473,High,68,0.5448077505298213
5475,Low,68,0.5448077505298213
5479,Medium,68,0.5448077505298213
5487,Medium,68,0.5448077505298213
5492,High,68,0.5448077505298213
5493,Low,68,0.5448077505298213
5505,High,68,0.5448077505298213
5535,Medium,68,0.5448077505298213
5564,Medium,68,0.5448077505298213
5567,Medium,68,0.5448077505298213
5579,Low,68,0.5448077505298213
5592,Medium,68,0.5448077505298213
5609,Medium,68,0.5448077505298213
5613,Medium,68,0.5448077505298213
5645,Low,68,0.5448077505298213
5650,Medium,68,0.5448077505298213
5663,Medium,68,0.5448077505298213
5683,Low,68,0.5448077505298213
5715,Medium,68,0.5448077505298213
5734,High,68,0.5448077505298213
5735,Medium,68,0.5448077505298213
